date,close,volume,open,high,low,Source
08/29/2022,$333.92,"1,835,640",$333.92,$336.40,$332.01,NASDAQ
08/26/2022,$336.40,"1,703,941",$348.34,$348.74,$336.00,NASDAQ
08/25/2022,$346.49,"1,763,878",$344.45,$346.86,$342.11,NASDAQ
08/24/2022,$341.94,"1,530,842",$339.02,$344.32,$338.49,NASDAQ
08/23/2022,$340.18,"1,538,005",$341.95,$344.0725,$339.03,NASDAQ
08/22/2022,$342.42,"1,723,896",$342.44,$344.53,$340.76,NASDAQ
08/19/2022,$349.27,"1,812,266",$351.00,$351.86,$347.50,NASDAQ
08/18/2022,$354.52,"1,102,200",$352.66,$355.10,$350.86,NASDAQ
08/17/2022,$353.74,"1,576,303",$351.90,$355.59,$350.77,NASDAQ
08/16/2022,$354.97,"1,740,922",$352.99,$356.468,$352.02,NASDAQ
08/15/2022,$355.85,"2,045,684",$351.00,$358.62,$349.05,NASDAQ
08/12/2022,$353.82,"2,369,177",$353.44,$354.56,$350.146,NASDAQ
08/11/2022,$351.68,"2,361,191",$350.00,$356.05,$349.775,NASDAQ
08/10/2022,$347.91,"2,459,505",$341.36,$349.70,$341.35,NASDAQ
08/09/2022,$336.62,"1,587,947",$336.15,$338.17,$334.57,NASDAQ
08/08/2022,$334.68,"1,460,469",$337.11,$338.84,$334.34,NASDAQ
08/05/2022,$334.67,"1,876,393",$330.90,$336.91,$329.67,NASDAQ
08/04/2022,$331.87,"1,533,372",$333.28,$334.30,$330.62,NASDAQ
08/03/2022,$333.17,"1,770,613",$332.07,$335.51,$329.62,NASDAQ
08/02/2022,$327.88,"1,862,939",$329.50,$331.83,$327.22,NASDAQ
08/01/2022,$332.08,"1,476,496",$331.73,$334.80,$329.01,NASDAQ
07/29/2022,$333.39,"2,112,387",$329.50,$335.18,$329.50,NASDAQ
07/28/2022,$329.11,"1,820,696",$325.30,$329.98,$321.89,NASDAQ
07/27/2022,$324.54,"2,028,448",$320.29,$326.39,$318.3786,NASDAQ
07/26/2022,$318.55,"2,054,744",$321.77,$324.29,$317.76,NASDAQ
07/25/2022,$324.12,"4,024,480",$325.97,$327.2899,$322.60,NASDAQ
07/22/2022,$323.93,"1,830,279",$327.11,$329.045,$322.19,NASDAQ
07/21/2022,$326.54,"2,518,823",$320.51,$327.16,$319.845,NASDAQ
07/20/2022,$321.45,"3,489,808",$317.28,$322.17,$316.31,NASDAQ
07/19/2022,$318.05,"5,641,124",$303.59,$319.14,$303.50,NASDAQ
07/18/2022,$301.26,"6,767,934",$305.76,$311.25,$298.71,NASDAQ
07/15/2022,$293.87,"3,457,630",$286.50,$296.43,$285.1536,NASDAQ
07/14/2022,$281.59,"3,171,949",$284.24,$284.24,$277.84,NASDAQ
07/13/2022,$290.15,"1,884,091",$290.51,$291.1867,$285.81,NASDAQ
07/12/2022,$292.53,"1,772,558",$289.71,$299.08,$289.51,NASDAQ
07/11/2022,$293.18,"1,520,253",$293.20,$296.5399,$291.875,NASDAQ
07/08/2022,$296.47,"1,438,883",$300.50,$300.8916,$295.07,NASDAQ
07/07/2022,$298.60,"2,046,455",$297.66,$299.07,$293.60,NASDAQ
07/06/2022,$293.76,"1,774,514",$296.27,$297.34,$290.60,NASDAQ
07/05/2022,$297.20,"2,483,079",$293.00,$297.35,$288.36,NASDAQ
07/01/2022,$299.23,"1,749,411",$295.27,$300.33,$291.7198,NASDAQ
06/30/2022,$297.02,"2,669,548",$296.58,$300.335,$292.23,NASDAQ
06/29/2022,$303.28,"2,475,949",$303.37,$307.44,$299.91,NASDAQ
06/28/2022,$299.49,"2,329,015",$305.90,$308.97,$299.18,NASDAQ
06/27/2022,$300.78,"2,091,675",$303.06,$304.32,$298.8784,NASDAQ
06/24/2022,$302.75,"3,984,332",$291.00,$303.13,$290.00,NASDAQ
06/23/2022,$286.17,"2,547,001",$283.76,$286.59,$278.93,NASDAQ
06/22/2022,$284.54,"2,464,716",$282.29,$286.01,$281.04,NASDAQ
06/21/2022,$284.81,"2,506,349",$287.77,$288.07,$282.98,NASDAQ
06/17/2022,$279.79,"5,234,356",$282.13,$286.2599,$278.15,NASDAQ
06/16/2022,$284.98,"2,777,306",$282.68,$286.1299,$279.15,NASDAQ
06/15/2022,$290.07,"2,725,792",$287.16,$294.48,$284.17,NASDAQ
06/14/2022,$282.54,"2,487,935",$284.33,$289.1843,$281.30,NASDAQ
06/13/2022,$283.32,"4,218,123",$279.00,$286.42,$278.32,NASDAQ
06/10/2022,$287.02,"3,870,276",$296.99,$298.65,$286.8504,NASDAQ
06/09/2022,$304.22,"2,897,621",$313.56,$314.1441,$304.02,NASDAQ
06/08/2022,$314.68,"1,438,114",$318.34,$319.545,$312.80,NASDAQ
06/07/2022,$321.51,"2,516,789",$318.28,$321.84,$316.6567,NASDAQ
06/06/2022,$320.51,"1,099,800",$323.00,$325.21,$319.79,NASDAQ
06/03/2022,$318.68,"1,238,861",$320.88,$322.50,$317.50,NASDAQ
06/02/2022,$324.25,"1,957,644",$320.59,$325.199,$319.225,NASDAQ
06/01/2022,$321.85,"2,330,155",$327.00,$329.27,$315.83,NASDAQ
05/31/2022,$326.85,"2,722,943",$324.01,$329.72,$322.66,NASDAQ
05/27/2022,$328.58,"2,106,682",$326.75,$328.67,$323.19,NASDAQ
05/26/2022,$323.63,"2,440,352",$318.30,$325.50,$317.98,NASDAQ
05/25/2022,$314.90,"1,929,450",$311.25,$317.60,$309.98,NASDAQ
05/24/2022,$313.95,"1,870,879",$315.35,$315.80,$306.43,NASDAQ
05/23/2022,$316.61,"2,653,032",$312.72,$321.83,$311.07,NASDAQ
05/20/2022,$306.80,"2,201,054",$311.26,$312.59,$299.41,NASDAQ
05/19/2022,$308.20,"2,108,751",$303.82,$309.99,$303.39,NASDAQ
05/18/2022,$306.73,"2,033,234",$309.00,$312.86,$304.88,NASDAQ
05/17/2022,$312.97,"2,096,198",$309.87,$314.315,$308.13,NASDAQ
05/16/2022,$303.44,"1,569,047",$305.95,$306.47,$300.55,NASDAQ
05/13/2022,$306.99,"2,152,474",$303.63,$309.63,$303.57,NASDAQ
05/12/2022,$299.41,"3,408,272",$300.00,$302.89,$293.90,NASDAQ
05/11/2022,$301.55,"2,320,564",$305.06,$310.91,$301.00,NASDAQ
05/10/2022,$305.06,"2,798,422",$311.72,$315.15,$300.65,NASDAQ
05/09/2022,$308.89,"3,233,951",$308.92,$313.77,$304.98,NASDAQ
05/06/2022,$312.96,"2,375,613",$312.28,$313.71,$306.0583,NASDAQ
05/05/2022,$313.07,"2,622,086",$320.50,$320.68,$308.69,NASDAQ
05/04/2022,$324.11,"2,629,439",$315.83,$324.80,$312.17,NASDAQ
05/03/2022,$314.66,"2,606,151",$311.52,$319.52,$311.32,NASDAQ
05/02/2022,$310.42,"2,968,062",$305.81,$311.37,$302.21,NASDAQ
04/29/2022,$305.49,"3,129,608",$317.25,$319.08,$304.71,NASDAQ
04/28/2022,$318.41,"2,178,499",$317.12,$319.36,$312.15,NASDAQ
04/27/2022,$313.23,"2,469,304",$312.14,$319.24,$312.14,NASDAQ
04/26/2022,$313.12,"2,791,654",$317.95,$321.60,$312.80,NASDAQ
04/25/2022,$321.42,"3,093,646",$316.38,$322.16,$312.74,NASDAQ
04/22/2022,$319.77,"3,125,194",$332.31,$332.50,$319.47,NASDAQ
04/21/2022,$334.30,"3,097,791",$344.33,$347.35,$333.36,NASDAQ
04/20/2022,$341.06,"3,040,082",$338.10,$344.90,$337.50,NASDAQ
04/19/2022,$335.95,"2,774,844",$330.47,$337.20,$330.47,NASDAQ
04/18/2022,$329.88,"3,653,413",$320.65,$332.66,$320.65,NASDAQ
04/14/2022,$321.64,"5,460,927",$328.47,$333.03,$319.0305,NASDAQ
04/13/2022,$321.97,"3,022,923",$315.80,$322.63,$314.72,NASDAQ
04/12/2022,$319.78,"2,365,242",$321.68,$327.12,$318.01,NASDAQ
04/11/2022,$320.76,"2,747,725",$320.61,$328.90,$319.03,NASDAQ
04/08/2022,$321.39,"3,294,183",$313.58,$323.679,$313.00,NASDAQ
04/07/2022,$314.15,"3,562,598",$315.00,$315.83,$308.20,NASDAQ
04/06/2022,$316.26,"3,151,265",$320.00,$320.615,$315.75,NASDAQ
04/05/2022,$323.96,"2,573,906",$327.36,$329.74,$323.475,NASDAQ
04/04/2022,$328.21,"2,570,807",$330.00,$331.87,$325.86,NASDAQ
04/01/2022,$330.22,"2,444,790",$333.93,$334.16,$327.57,NASDAQ
03/31/2022,$330.10,"2,632,043",$336.13,$336.50,$330.10,NASDAQ
03/30/2022,$335.59,"2,650,176",$339.00,$339.855,$333.63,NASDAQ
03/29/2022,$339.66,"2,378,721",$342.47,$344.00,$336.73,NASDAQ
03/28/2022,$335.30,"2,182,550",$338.15,$338.50,$331.51,NASDAQ
03/25/2022,$337.49,"1,581,392",$337.43,$341.83,$335.48,NASDAQ
03/24/2022,$336.23,"1,944,098",$336.44,$337.50,$334.30,NASDAQ
03/23/2022,$335.61,"2,196,798",$340.00,$340.83,$335.13,NASDAQ
03/22/2022,$343.01,"2,840,158",$342.20,$346.24,$340.12,NASDAQ
03/21/2022,$339.00,"3,401,215",$345.26,$346.30,$337.15,NASDAQ
03/18/2022,$345.38,"5,861,872",$338.87,$346.765,$337.30,NASDAQ
03/17/2022,$343.27,"2,403,730",$337.37,$343.595,$334.90,NASDAQ
03/16/2022,$340.76,"3,468,522",$335.07,$341.33,$334.26,NASDAQ
03/15/2022,$329.16,"2,140,675",$327.07,$331.90,$324.84,NASDAQ
03/14/2022,$324.98,"2,342,374",$329.21,$331.62,$322.90,NASDAQ
03/11/2022,$327.00,"2,613,505",$334.37,$336.61,$326.71,NASDAQ
03/10/2022,$329.90,"2,232,591",$327.63,$331.84,$324.76,NASDAQ
03/09/2022,$333.59,"3,202,098",$331.68,$337.465,$330.03,NASDAQ
03/08/2022,$321.37,"3,596,440",$322.50,$330.56,$318.55,NASDAQ
03/07/2022,$321.89,"3,689,854",$326.82,$327.7892,$320.85,NASDAQ
03/04/2022,$329.67,"3,294,826",$327.00,$330.66,$324.00,NASDAQ
03/03/2022,$333.42,"2,393,694",$338.87,$341.50,$330.13,NASDAQ
03/02/2022,$336.38,"3,469,857",$331.60,$338.00,$327.40,NASDAQ
03/01/2022,$328.20,"5,631,495",$337.40,$338.16,$327.02,NASDAQ
02/28/2022,$341.29,"4,245,655",$340.25,$343.84,$337.55,NASDAQ
02/25/2022,$350.12,"2,980,478",$340.19,$350.70,$340.19,NASDAQ
02/24/2022,$340.19,"4,563,974",$328.57,$341.00,$326.9471,NASDAQ
02/23/2022,$341.19,"2,217,335",$347.57,$349.26,$339.82,NASDAQ
02/22/2022,$344.27,"2,590,849",$342.46,$349.00,$341.20,NASDAQ
02/18/2022,$346.04,"2,910,900",$345.57,$350.00,$343.37,NASDAQ
02/17/2022,$349.06,"3,102,380",$358.78,$360.96,$347.835,NASDAQ
02/16/2022,$360.05,"2,165,268",$361.35,$363.02,$356.5308,NASDAQ
02/15/2022,$363.94,"1,847,145",$364.09,$365.89,$361.36,NASDAQ
02/14/2022,$360.24,"2,585,620",$363.06,$364.29,$357.1813,NASDAQ
02/11/2022,$363.06,"3,142,097",$368.55,$374.90,$360.77,NASDAQ
02/10/2022,$370.57,"2,406,181",$371.71,$377.40,$368.83,NASDAQ
02/09/2022,$374.53,"2,250,563",$373.00,$376.28,$370.90,NASDAQ
02/08/2022,$370.10,"3,422,322",$371.08,$372.65,$366.25,NASDAQ
02/07/2022,$368.15,"2,635,618",$365.49,$371.47,$363.35,NASDAQ
02/04/2022,$367.60,"3,762,311",$362.17,$370.95,$361.02,NASDAQ
02/03/2022,$358.88,"2,372,885",$362.82,$365.76,$358.16,NASDAQ
02/02/2022,$363.06,"2,742,362",$363.50,$368.53,$357.83,NASDAQ
02/01/2022,$364.06,"3,303,705",$356.13,$364.54,$354.05,NASDAQ
01/31/2022,$354.68,"3,312,350",$344.60,$355.21,$343.44,NASDAQ
01/28/2022,$347.01,"3,714,571",$337.73,$347.15,$333.45,NASDAQ
01/27/2022,$341.03,"2,577,150",$345.67,$348.77,$337.72,NASDAQ
01/26/2022,$342.68,"3,745,854",$346.60,$350.48,$338.4127,NASDAQ
01/25/2022,$341.55,"3,959,335",$337.86,$342.93,$330.91,NASDAQ
01/24/2022,$343.39,"6,573,835",$337.32,$344.07,$326.23,NASDAQ
01/21/2022,$343.91,"4,904,089",$345.54,$348.99,$340.72,NASDAQ
01/20/2022,$348.10,"4,599,934",$348.90,$357.1799,$346.1372,NASDAQ
01/19/2022,$347.32,"7,426,064",$358.34,$359.7096,$346.39,NASDAQ
01/18/2022,$354.40,"13,140,600",$360.04,$361.57,$347.23,NASDAQ
01/14/2022,$380.94,"4,685,335",$382.13,$384.39,$375.00,NASDAQ
01/13/2022,$390.80,"2,497,816",$394.05,$396.865,$389.75,NASDAQ
01/12/2022,$390.31,"4,157,980",$403.24,$404.12,$388.56,NASDAQ
01/11/2022,$403.05,"1,748,829",$400.25,$403.34,$396.31,NASDAQ
01/10/2022,$399.17,"3,009,436",$401.32,$404.37,$394.215,NASDAQ
01/07/2022,$397.51,"2,360,655",$397.67,$400.55,$394.53,NASDAQ
01/06/2022,$396.93,"2,960,923",$401.00,$401.20,$386.4332,NASDAQ
01/05/2022,$398.63,"3,469,627",$409.80,$412.6599,$397.89,NASDAQ
01/04/2022,$407.48,"3,916,412",$402.23,$410.28,$401.18,NASDAQ
01/03/2022,$395.33,"3,338,527",$389.00,$399.30,$387.34,NASDAQ
12/31/2021,$382.55,"1,601,272",$385.00,$387.00,$380.835,NASDAQ
12/30/2021,$385.52,"1,160,146",$387.75,$389.7799,$385.195,NASDAQ
12/29/2021,$386.20,"1,327,800",$387.97,$389.46,$384.42,NASDAQ
12/28/2021,$387.61,"1,528,340",$388.93,$391.3328,$386.235,NASDAQ
12/27/2021,$388.04,"1,430,760",$386.99,$389.11,$385.0001,NASDAQ
12/23/2021,$385.04,"1,624,168",$383.79,$387.61,$383.57,NASDAQ
12/22/2021,$382.33,"1,487,922",$380.42,$384.005,$379.265,NASDAQ
12/21/2021,$380.32,"2,942,812",$376.43,$382.085,$374.76,NASDAQ
12/20/2021,$371.61,"3,735,570",$375.52,$375.625,$366.65,NASDAQ
12/17/2021,$381.80,"7,067,987",$389.21,$393.67,$380.63,NASDAQ
12/16/2021,$397.37,"3,578,189",$395.13,$399.84,$391.8001,NASDAQ
12/15/2021,$389.91,"2,802,320",$389.50,$391.40,$380.598,NASDAQ
12/14/2021,$388.82,"2,788,459",$383.56,$392.50,$383.26,NASDAQ
12/13/2021,$384.64,"2,313,256",$391.19,$391.19,$382.66,NASDAQ
12/10/2021,$391.06,"1,893,761",$398.00,$398.86,$388.66,NASDAQ
12/09/2021,$396.49,"2,111,459",$395.70,$400.1899,$393.00,NASDAQ
12/08/2021,$397.32,"1,635,227",$401.23,$401.71,$395.14,NASDAQ
12/07/2021,$400.11,"2,440,999",$393.58,$401.75,$393.06,NASDAQ
12/06/2021,$389.30,"1,990,217",$388.67,$393.5999,$383.49,NASDAQ
12/03/2021,$382.73,"2,807,501",$389.88,$389.88,$379.03,NASDAQ
12/02/2021,$387.54,"3,343,716",$378.00,$389.09,$376.03,NASDAQ
12/01/2021,$376.48,"2,477,444",$383.82,$390.16,$376.21,NASDAQ
11/30/2021,$380.99,"4,570,434",$383.53,$386.83,$377.26,NASDAQ
11/29/2021,$386.54,"2,883,431",$394.00,$396.37,$382.45,NASDAQ
11/26/2021,$389.39,"2,687,915",$384.48,$391.71,$382.715,NASDAQ
11/24/2021,$399.19,"2,186,259",$405.00,$407.48,$398.30,NASDAQ
11/23/2021,$406.34,"2,405,701",$400.25,$406.9559,$397.51,NASDAQ
11/22/2021,$396.16,"3,059,658",$393.16,$402.49,$390.18,NASDAQ
11/19/2021,$387.39,"2,611,891",$382.38,$390.24,$381.04,NASDAQ
11/18/2021,$391.37,"1,848,941",$392.30,$393.9202,$385.68,NASDAQ
11/17/2021,$391.55,"2,926,990",$401.85,$402.65,$391.47,NASDAQ
11/16/2021,$403.09,"1,310,951",$403.91,$405.84,$399.00,NASDAQ
11/15/2021,$404.81,"1,436,452",$406.00,$407.34,$403.9149,NASDAQ
11/12/2021,$404.91,"1,360,058",$403.00,$405.10,$399.20,NASDAQ
11/11/2021,$402.34,"1,252,402",$400.14,$403.76,$398.51,NASDAQ
11/10/2021,$399.12,"2,243,941",$402.33,$405.55,$397.245,NASDAQ
11/09/2021,$405.35,"2,246,913",$406.11,$407.584,$400.06,NASDAQ
11/08/2021,$408.34,"1,728,354",$409.89,$413.65,$407.96,NASDAQ
11/05/2021,$407.08,"2,105,586",$411.40,$414.45,$406.10,NASDAQ
11/04/2021,$408.07,"3,802,336",$414.65,$415.99,$403.028,NASDAQ
11/03/2021,$417.90,"3,542,395",$423.115,$424.00,$412.56,NASDAQ
11/02/2021,$423.85,"3,000,776",$415.10,$426.1582,$412.79,NASDAQ
11/01/2021,$416.70,"1,820,782",$417.07,$418.73,$413.248,NASDAQ
10/29/2021,$413.35,"2,061,716",$414.02,$415.96,$411.18,NASDAQ
10/28/2021,$414.82,"1,444,653",$412.00,$414.92,$409.06,NASDAQ
10/27/2021,$410.99,"2,067,219",$416.55,$418.06,$410.55,NASDAQ
10/26/2021,$417.61,"1,843,341",$416.37,$419.81,$413.76,NASDAQ
10/25/2021,$414.75,"1,824,667",$416.21,$419.49,$413.27,NASDAQ
10/22/2021,$414.32,"2,411,032",$409.99,$415.36,$409.10,NASDAQ
10/21/2021,$407.59,"2,162,127",$406.80,$412.66,$404.615,NASDAQ
10/20/2021,$407.89,"2,453,437",$411.00,$414.33,$406.195,NASDAQ
10/19/2021,$412.16,"2,568,325",$415.18,$415.85,$409.69,NASDAQ
10/18/2021,$413.69,"3,832,324",$408.01,$415.94,$407.60,NASDAQ
10/15/2021,$406.07,"6,451,387",$402.31,$407.272,$396.34,NASDAQ
10/14/2021,$391.20,"3,380,905",$392.00,$393.66,$382.20,NASDAQ
10/13/2021,$386.31,"2,392,607",$388.00,$388.3809,$378.625,NASDAQ
10/12/2021,$386.53,"2,088,229",$386.22,$388.59,$381.02,NASDAQ
10/11/2021,$385.24,"1,787,360",$392.90,$396.95,$385.02,NASDAQ
10/08/2021,$392.81,"1,446,728",$390.83,$394.31,$388.18,NASDAQ
10/07/2021,$390.62,"2,348,003",$392.91,$397.85,$389.76,NASDAQ
10/06/2021,$388.05,"2,111,769",$382.38,$389.55,$378.66,NASDAQ
10/05/2021,$385.81,"2,508,430",$378.10,$388.22,$375.50,NASDAQ
10/04/2021,$374.15,"2,895,551",$380.21,$386.87,$372.82,NASDAQ
10/01/2021,$380.00,"2,382,303",$379.44,$382.72,$375.845,NASDAQ
09/30/2021,$378.03,"2,668,590",$388.00,$388.02,$376.62,NASDAQ
09/29/2021,$384.89,"1,955,033",$390.68,$392.39,$384.30,NASDAQ
09/28/2021,$389.50,"2,608,961",$400.45,$404.21,$388.39,NASDAQ
09/27/2021,$399.81,"2,788,509",$396.58,$401.00,$395.18,NASDAQ
09/24/2021,$390.85,"1,789,664",$390.47,$392.49,$388.60,NASDAQ
09/23/2021,$391.86,"2,517,987",$390.39,$393.74,$388.18,NASDAQ
09/22/2021,$385.47,"2,991,275",$380.80,$389.29,$379.71,NASDAQ
09/21/2021,$375.84,"2,377,286",$380.85,$381.50,$374.08,NASDAQ
09/20/2021,$378.13,"3,834,484",$377.82,$380.86,$372.50,NASDAQ
09/17/2021,$391.46,"3,845,123",$396.32,$399.16,$388.83,NASDAQ
09/16/2021,$396.68,"2,882,949",$404.52,$405.98,$394.89,NASDAQ
09/15/2021,$401.95,"3,199,766",$398.00,$403.61,$396.21,NASDAQ
09/14/2021,$403.69,"3,263,151",$410.30,$417.01,$402.78,NASDAQ
09/13/2021,$409.26,"1,802,781",$407.41,$409.37,$403.80,NASDAQ
09/10/2021,$403.48,"1,955,994",$408.00,$409.79,$403.16,NASDAQ
09/09/2021,$404.58,"2,424,949",$404.67,$408.8799,$403.51,NASDAQ
09/08/2021,$405.00,"1,646,164",$409.22,$410.98,$404.70,NASDAQ
09/07/2021,$410.32,"1,558,500",$411.00,$414.73,$409.64,NASDAQ
09/03/2021,$411.31,"1,374,128",$414.00,$415.1199,$410.60,NASDAQ
09/02/2021,$414.50,"1,832,271",$415.11,$417.5786,$412.64,NASDAQ
09/01/2021,$413.66,"1,680,365",$413.16,$416.11,$410.31,NASDAQ
08/31/2021,$413.51,"1,958,083",$412.11,$414.86,$408.76,NASDAQ
08/30/2021,$413.60,"2,089,407",$419.95,$420.7599,$412.715,NASDAQ
08/27/2021,$419.69,"2,174,684",$412.78,$419.85,$412.50,NASDAQ
08/26/2021,$412.41,"2,076,546",$415.88,$420.7297,$411.1617,NASDAQ
08/25/2021,$413.12,"1,845,260",$409.90,$416.68,$408.94,NASDAQ
08/24/2021,$408.56,"1,958,368",$403.59,$409.66,$402.70,NASDAQ
08/23/2021,$401.45,"1,857,603",$401.89,$404.10,$399.00,NASDAQ
08/20/2021,$395.87,"1,612,127",$391.49,$396.45,$391.00,NASDAQ
08/19/2021,$393.57,"2,241,689",$394.60,$397.7337,$390.91,NASDAQ
08/18/2021,$398.80,"2,187,776",$402.60,$406.11,$398.59,NASDAQ
08/17/2021,$404.97,"2,077,398",$403.84,$408.35,$400.20,NASDAQ
08/16/2021,$408.35,"1,591,335",$408.99,$408.99,$402.15,NASDAQ
08/13/2021,$410.78,"1,980,037",$416.00,$416.89,$408.18,NASDAQ
08/12/2021,$415.00,"2,318,873",$414.38,$418.62,$410.56,NASDAQ
08/11/2021,$413.89,"3,000,518",$408.80,$414.68,$407.06,NASDAQ
08/10/2021,$407.97,"3,152,266",$400.12,$410.63,$399.50,NASDAQ
08/09/2021,$399.88,"3,319,120",$396.59,$404.60,$393.58,NASDAQ
08/06/2021,$397.89,"3,655,764",$388.88,$398.8599,$388.64,NASDAQ
08/05/2021,$384.30,"1,583,780",$380.15,$384.31,$379.95,NASDAQ
08/04/2021,$377.86,"1,460,508",$378.48,$382.6533,$375.76,NASDAQ
08/03/2021,$380.36,"1,494,566",$380.25,$381.31,$371.77,NASDAQ
08/02/2021,$378.19,"2,383,212",$376.17,$386.93,$375.75,NASDAQ
07/30/2021,$374.88,"1,474,985",$376.57,$379.95,$373.06,NASDAQ
07/29/2021,$377.55,"1,296,615",$377.03,$379.51,$374.81,NASDAQ
07/28/2021,$374.23,"1,668,941",$375.81,$377.44,$372.34,NASDAQ
07/27/2021,$374.84,"1,791,771",$372.50,$375.14,$369.22,NASDAQ
07/26/2021,$375.90,"1,559,134",$373.18,$376.6773,$373.11,NASDAQ
07/23/2021,$374.05,"1,707,088",$374.59,$378.00,$371.38,NASDAQ
07/22/2021,$372.71,"1,887,130",$372.30,$373.6938,$368.45,NASDAQ
07/21/2021,$373.50,"2,398,848",$368.04,$374.90,$367.93,NASDAQ
07/20/2021,$364.76,"2,937,859",$352.27,$367.31,$351.54,NASDAQ
07/19/2021,$354.72,"4,394,635",$354.00,$355.19,$349.00,NASDAQ
07/16/2021,$364.80,"2,583,278",$374.93,$374.93,$363.83,NASDAQ
07/15/2021,$373.35,"2,183,883",$371.24,$378.75,$370.57,NASDAQ
07/14/2021,$374.40,"3,295,722",$378.75,$381.77,$371.39,NASDAQ
07/13/2021,$375.98,"6,466,774",$381.06,$385.33,$372.01,NASDAQ
07/12/2021,$380.50,"4,135,949",$370.31,$384.00,$367.33,NASDAQ
07/09/2021,$371.76,"2,641,825",$366.00,$372.15,$364.95,NASDAQ
07/08/2021,$358.94,"2,940,514",$359.69,$362.89,$355.5915,NASDAQ
07/07/2021,$367.67,"2,012,801",$367.50,$370.09,$362.18,NASDAQ
07/06/2021,$369.86,"2,162,885",$373.23,$373.6313,$365.405,NASDAQ
07/02/2021,$374.16,"1,599,595",$376.31,$376.60,$372.42,NASDAQ
07/01/2021,$374.99,"2,571,040",$380.70,$381.64,$374.145,NASDAQ
06/30/2021,$379.53,"2,238,381",$370.90,$380.11,$370.90,NASDAQ
06/29/2021,$372.62,"2,365,932",$374.86,$378.09,$370.7495,NASDAQ
06/28/2021,$368.71,"1,833,383",$367.80,$368.87,$363.86,NASDAQ
06/25/2021,$368.77,"2,782,436",$368.82,$371.1499,$364.54,NASDAQ
06/24/2021,$368.75,"2,716,625",$363.00,$370.88,$362.78,NASDAQ
06/23/2021,$361.05,"1,713,116",$358.79,$362.48,$357.66,NASDAQ
06/22/2021,$357.53,"1,870,813",$357.00,$359.88,$352.64,NASDAQ
06/21/2021,$357.54,"2,717,264",$352.89,$357.97,$351.04,NASDAQ
06/18/2021,$348.83,"6,290,084",$356.52,$358.38,$348.125,NASDAQ
06/17/2021,$361.50,"4,146,348",$373.52,$373.52,$356.55,NASDAQ
06/16/2021,$371.00,"3,264,194",$370.99,$374.0788,$365.25,NASDAQ
06/15/2021,$371.30,"2,302,905",$373.50,$374.84,$367.16,NASDAQ
06/14/2021,$372.92,"2,560,497",$377.43,$378.75,$370.70,NASDAQ
06/11/2021,$378.05,"2,117,305",$375.70,$378.75,$375.11,NASDAQ
06/10/2021,$373.94,"3,900,798",$389.64,$389.64,$372.345,NASDAQ
06/09/2021,$382.78,"2,026,166",$383.16,$384.27,$378.88,NASDAQ
06/08/2021,$384.70,"2,452,596",$385.79,$386.4799,$382.22,NASDAQ
06/07/2021,$388.16,"2,188,724",$393.00,$393.2603,$387.55,NASDAQ
06/04/2021,$391.45,"2,514,077",$389.68,$392.05,$386.32,NASDAQ
06/03/2021,$388.72,"3,003,860",$382.25,$391.25,$380.1349,NASDAQ
06/02/2021,$383.44,"2,809,704",$383.33,$384.665,$379.37,NASDAQ
06/01/2021,$382.44,"3,644,004",$377.70,$383.36,$376.31,NASDAQ
05/28/2021,$372.02,"2,170,561",$372.00,$373.07,$368.26,NASDAQ
05/27/2021,$371.37,"3,897,048",$371.33,$373.5487,$367.30,NASDAQ
05/26/2021,$367.40,"2,121,254",$365.00,$368.79,$361.91,NASDAQ
05/25/2021,$364.51,"2,630,979",$369.912,$373.7696,$364.09,NASDAQ
05/24/2021,$368.29,"1,818,182",$367.32,$369.72,$365.51,NASDAQ
05/21/2021,$366.26,"2,657,548",$361.49,$367.14,$360.51,NASDAQ
05/20/2021,$359.78,"1,919,583",$358.98,$361.95,$353.35,NASDAQ
05/19/2021,$358.38,"3,695,975",$360.00,$360.00,$353.9319,NASDAQ
05/18/2021,$364.56,"2,018,638",$371.38,$373.08,$364.00,NASDAQ
05/17/2021,$369.25,"1,824,997",$367.78,$370.70,$364.50,NASDAQ
05/14/2021,$368.77,"2,732,312",$362.00,$369.51,$361.70,NASDAQ
05/13/2021,$358.81,"2,674,804",$353.25,$360.885,$353.25,NASDAQ
05/12/2021,$354.40,"3,309,798",$363.07,$368.13,$353.2712,NASDAQ
05/11/2021,$359.92,"3,734,339",$363.00,$368.63,$358.62,NASDAQ
05/10/2021,$368.68,"3,396,306",$373.50,$376.98,$368.50,NASDAQ
05/07/2021,$370.89,"3,378,112",$362.30,$371.65,$360.93,NASDAQ
05/06/2021,$365.97,"3,048,665",$359.77,$366.30,$356.5001,NASDAQ
05/05/2021,$357.62,"2,098,548",$352.00,$359.14,$348.55,NASDAQ
05/04/2021,$349.84,"2,831,390",$348.90,$351.78,$342.57,NASDAQ
05/03/2021,$350.16,"1,871,653",$350.34,$354.0599,$349.26,NASDAQ
04/30/2021,$348.45,"2,101,069",$351.12,$352.8197,$347.20,NASDAQ
04/29/2021,$352.97,"2,584,423",$350.55,$353.83,$347.48,NASDAQ
04/28/2021,$348.11,"2,140,875",$348.00,$350.12,$346.09,NASDAQ
04/27/2021,$346.63,"2,088,604",$344.00,$347.55,$343.66,NASDAQ
